time_s,time_h,D_center_m2_s,D_half_radius_m2_s,D_surface_m2_s
130740.0,36.31666666666667,1.4118396571633676e-09,1.1576964087659944e-09,5.60741490880456e-12
130800.0,36.333333333333336,1.4110164837580893e-09,1.1570062308570992e-09,5.602491390610466e-12
130860.0,36.35,1.4101942138859657e-09,1.1563168245410744e-09,5.597578750087156e-12
130920.0,36.36666666666667,1.4093728456691962e-09,1.1556281882023015e-09,5.592676951807517e-12
130980.0,36.38333333333333,1.4085523779356383e-09,1.1549403208122032e-09,5.5877859653132466e-12
131040.0,36.4,1.4077328092655165e-09,1.1542532211364253e-09,5.5829057581190835e-12
131100.0,36.416666666666664,1.406914138216586e-09,1.15356688792219e-09,5.578036297874321e-12
131160.0,36.43333333333333,1.406096363361832e-09,1.1528813199295053e-09,5.5731775525174706e-12
131220.0,36.45,1.4052794832845722e-09,1.152196515927102e-09,5.568329490114351e-12
131280.0,36.46666666666667,1.4044634965691656e-09,1.1515124746847388e-09,5.563492078833671e-12
131340.0,36.483333333333334,1.4036484018030216e-09,1.150829194974861e-09,5.558665286963927e-12
131400.0,36.5,1.402834197576509e-09,1.1501466755725386e-09,5.553849082910776e-12
131460.0,36.516666666666666,1.4020208826837836e-09,1.1494649154225366e-09,5.549043436404157e-12
131520.0,36.53333333333333,1.4012084552791948e-09,1.1487839129376088e-09,5.544248313258901e-12
131580.0,36.55,1.4003969142171584e-09,1.1481036671127848e-09,5.5394636841538206e-12
131640.0,36.56666666666667,1.399586258106963e-09,1.1474241767394291e-09,5.534689517791413e-12
131700.0,36.583333333333336,1.3987764855357702e-09,1.1467454405907804e-09,5.5299257829997275e-12
131760.0,36.6,1.3979675951053154e-09,1.1460674574522926e-09,5.525172448883603e-12
131820.0,36.61666666666667,1.3971595854276386e-09,1.1453902261181207e-09,5.5204294846714214e-12
131880.0,36.63333333333333,1.396352455115789e-09,1.144713745383418e-09,5.51569685968976e-12
131940.0,36.65,1.3955462027857746e-09,1.1440380140459438e-09,5.510974543379741e-12
132000.0,36.666666666666664,1.3947408270565035e-09,1.1433630309060224e-09,5.506262505294695e-12
132060.0,36.68333333333333,1.393936326749515e-09,1.1426887949326727e-09,5.501560716288204e-12
132120.0,36.7,1.3931327000505498e-09,1.1420153045663467e-09,5.496869143364287e-12
132180.0,36.71666666666667,1.3923299458398997e-09,1.1413425588250534e-09,5.492187758288966e-12
132240.0,36.733333333333334,1.3915280627552107e-09,1.1406705565252526e-09,5.487516530902125e-12
132300.0,36.75,1.390727049412337e-09,1.1399992964655292e-09,5.4828554311598546e-12
132360.0,36.766666666666666,1.389926904441051e-09,1.1393287774561568e-09,5.478204429282882e-12
132420.0,36.78333333333333,1.3891276264814036e-09,1.1386589983160716e-09,5.47356349561247e-12
132480.0,36.8,1.3883292141744314e-09,1.1379899578651806e-09,5.468932600583398e-12
132540.0,36.81666666666667,1.3875316661640408e-09,1.137321654925929e-09,5.464311714740011e-12
132600.0,36.833333333333336,1.3867349810969779e-09,1.1366540883232571e-09,5.459700808734137e-12
132660.0,36.85,1.3859391578214764e-09,1.1359872570498245e-09,5.455099854494541e-12
132720.0,36.86666666666667,1.3851441945539356e-09,1.1353211595731071e-09,5.4505088201642845e-12
132780.0,36.88333333333333,1.3843500901998523e-09,1.134655794933503e-09,5.445927678549558e-12
132840.0,36.9,1.383556843424562e-09,1.1339911619719437e-09,5.441356400579283e-12
132900.0,36.916666666666664,1.3827644528718944e-09,1.1333272595117342e-09,5.436794957289262e-12
132960.0,36.93333333333333,1.3819729171989734e-09,1.132664086387335e-09,5.432243319968779e-12
133020.0,36.95,1.3811822350731795e-09,1.1320016414418545e-09,5.4277014600242606e-12
133080.0,36.96666666666667,1.380392405162846e-09,1.131339923519329e-09,5.423169348951441e-12
133140.0,36.983333333333334,1.3796034261391041e-09,1.1306789314662749e-09,5.418646958351047e-12
133200.0,37.0,1.3788152966758425e-09,1.130018664131634e-09,5.414134259926539e-12
133260.0,37.016666666666666,1.3780280156473383e-09,1.1293591205311063e-09,5.409631226635883e-12
133320.0,37.03333333333333,1.3772415812999202e-09,1.1287002991585445e-09,5.4051378277135556e-12
133380.0,37.05,1.3764559925636552e-09,1.128042199076151e-09,5.400654036960874e-12
133440.0,37.06666666666667,1.3756712481309046e-09,1.1273848191487406e-09,5.396179826350154e-12
133500.0,37.083333333333336,1.374887346672788e-09,1.1267281582237115e-09,5.3917151679508525e-12
133560.0,37.1,1.3741042868731108e-09,1.1260722151591174e-09,5.387260034075433e-12
133620.0,37.11666666666667,1.3733220674259151e-09,1.1254169888216225e-09,5.3828143971505e-12
133680.0,37.13333333333333,1.3725406870261733e-09,1.1247624780788108e-09,5.3783782296878354e-12
133740.0,37.15,1.371760144371566e-09,1.1241086818006552e-09,5.37395150429966e-12
133800.0,37.166666666666664,1.3709804381624785e-09,1.123455598859516e-09,5.369534193696801e-12
133860.0,37.18333333333333,1.3702015672985686e-09,1.1228032282935409e-09,5.365126271822518e-12
133920.0,37.2,1.3694235300554064e-09,1.1221515686223326e-09,5.360727708957324e-12
133980.0,37.21666666666667,1.3686463253870034e-09,1.1215006189293412e-09,5.356338479854945e-12
134040.0,37.233333333333334,1.3678699520121037e-09,1.1208503781026782e-09,5.3519585574876035e-12
134100.0,37.25,1.3670944086284492e-09,1.1202008450132354e-09,5.347587914914587e-12
134160.0,37.266666666666666,1.3663196939458781e-09,1.119552018542071e-09,5.343226525428457e-12
134220.0,37.28333333333333,1.3655458066844505e-09,1.1189038975788328e-09,5.338874362433101e-12
134280.0,37.3,1.364772745565122e-09,1.1182564810140542e-09,5.334531399413465e-12
134340.0,37.31666666666667,1.3640005093114882e-09,1.1176097677405994e-09,5.330197609950914e-12
134400.0,37.333333333333336,1.363229096649784e-09,1.1169637566536576e-09,5.325872967721173e-12
134460.0,37.35,1.3624585065044206e-09,1.116318446813259e-09,5.3215574476112106e-12
134520.0,37.36666666666667,1.3616887371795288e-09,1.1156738367641498e-09,5.3172510209042624e-12
134580.0,37.38333333333333,1.360919787652461e-09,1.1150299256104777e-09,5.312953663266135e-12
134640.0,37.4,1.3601516566677234e-09,1.1143867122630888e-09,5.3086653486269795e-12
134700.0,37.416666666666664,1.3593843429490215e-09,1.113744195615787e-09,5.304386050994606e-12
134760.0,37.43333333333333,1.3586178452316087e-09,1.1131023745720653e-09,5.300115744600745e-12
134820.0,37.45,1.357852162260924e-09,1.1124612480439868e-09,5.2958544037854435e-12
134880.0,37.46666666666667,1.3570872927832804e-09,1.1118208149444718e-09,5.291602002966291e-12
134940.0,37.483333333333334,1.3563232355475654e-09,1.1111810741887073e-09,5.2873585166531835e-12
135000.0,37.5,1.3555599893052353e-09,1.1105420246941529e-09,5.283123919446482e-12
135060.0,37.516666666666666,1.3547975530048448e-09,1.109903665542169e-09,5.278898187137342e-12
135120.0,37.53333333333333,1.3540359249784263e-09,1.1092659953020527e-09,5.2746812919704e-12
135180.0,37.55,1.3532751042260908e-09,1.1086290130981227e-09,5.270473210485016e-12
135240.0,37.56666666666667,1.3525150895174899e-09,1.1079927178634085e-09,5.2662739175295915e-12
135300.0,37.583333333333336,1.3517558796016717e-09,1.1073571085140583e-09,5.2620833880211545e-12
135360.0,37.6,1.3509974732386816e-09,1.1067221839754514e-09,5.257901597091142e-12
135420.0,37.61666666666667,1.3502398691987312e-09,1.1060879431815132e-09,5.253728519977134e-12
135480.0,37.63333333333333,1.3494830662528898e-09,1.1054543850670024e-09,5.24956413199047e-12
135540.0,37.65,1.3487270631747137e-09,1.1048215085688839e-09,5.245408408531137e-12
135600.0,37.666666666666664,1.3479718587402834e-09,1.1041893126263358e-09,5.241261325085679e-12
135660.0,37.68333333333333,1.3472174519216982e-09,1.10355779634152e-09,5.237122858311609e-12
135720.0,37.7,1.3464638410782523e-09,1.1029269583077065e-09,5.232992981376024e-12
135780.0,37.71666666666667,1.3457110252322467e-09,1.1022967976688684e-09,5.22887167165477e-12
135840.0,37.733333333333334,1.3449590031778873e-09,1.1016673133796908e-09,5.224758904877181e-12
135900.0,37.75,1.3442077736889464e-09,1.1010385043781103e-09,5.220654656831294e-12
135960.0,37.766666666666666,1.3434573355496746e-09,1.1004103696108607e-09,5.216558903511468e-12
136020.0,37.78333333333333,1.3427076875544619e-09,1.0997829080331939e-09,5.212471621015581e-12
136080.0,37.8,1.3419588284985286e-09,1.0991561186011752e-09,5.208392785511897e-12
136140.0,37.81666666666667,1.3412107571795212e-09,1.0985300002730132e-09,5.204322373253624e-12
136200.0,37.833333333333336,1.3404634723975486e-09,1.0979045520090762e-09,5.20026036057716e-12
136260.0,37.85,1.3397169731476786e-09,1.0972797729318035e-09,5.1962067249702714e-12
136320.0,37.86666666666667,1.338971257815846e-09,1.0966556616578787e-09,5.192161440485124e-12
136380.0,37.88333333333333,1.3382263254459878e-09,1.0960322173504426e-09,5.188124485299242e-12
136440.0,37.9,1.3374821748562866e-09,1.0954094389853021e-09,5.1840958359866615e-12
136500.0,37.916666666666664,1.336738804844647e-09,1.0947873255216555e-09,5.18007546917086e-12
136560.0,37.93333333333333,1.3359962142189452e-09,1.0941658759270727e-09,5.176063361673532e-12
136620.0,37.95,1.335254401797168e-09,1.09354508917761e-09,5.172059490417426e-12
136680.0,37.96666666666667,1.3345133663981139e-09,1.0929249642501203e-09,5.168063832392745e-12
136740.0,37.983333333333334,1.3337731068429438e-09,1.092305500123537e-09,5.1640763646708405e-12
136800.0,38.0,1.3330336219552226e-09,1.0916866957789087e-09,5.1600970644031735e-12
136860.0,38.016666666666666,1.3322949107524245e-09,1.0910685503584442e-09,5.1561259098735075e-12
136920.0,38.03333333333333,1.3315569716465153e-09,1.0904510625017013e-09,5.152162875983418e-12
136980.0,38.05,1.3308198037025424e-09,1.0898342313904972e-09,5.148207941678886e-12
137040.0,38.06666666666667,1.330083405762093e-09,1.0892180560212626e-09,5.144261084344349e-12
137100.0,38.083333333333336,1.329347776646631e-09,1.088602535373939e-09,5.140322281404471e-12
137160.0,38.1,1.3286129151870904e-09,1.0879876684364209e-09,5.136391510474559e-12
137220.0,38.11666666666667,1.3278788202244988e-09,1.0873734542050678e-09,5.132468749268578e-12
137280.0,38.13333333333333,1.3271454906006738e-09,1.0867598916770185e-09,5.12855397556503e-12
137340.0,38.15,1.326412925159731e-09,1.0861469798514286e-09,5.124647167220395e-12
137400.0,38.166666666666664,1.3256811227481311e-09,1.0855347177295232e-09,5.1207483021676476e-12
137460.0,38.18333333333333,1.3249500824052063e-09,1.084923104472794e-09,5.1168573594541075e-12
137520.0,38.2,1.3242198025683711e-09,1.0843121387431396e-09,5.112974314796767e-12
137580.0,38.21666666666667,1.3234902823232593e-09,1.0837018197405944e-09,5.1090991478783545e-12
137640.0,38.233333333333334,1.322761520534318e-09,1.0830921464817166e-09,5.1052318368610045e-12
137700.0,38.25,1.3220335160460004e-09,1.08248311796668e-09,5.101372359937922e-12
137760.0,38.266666666666666,1.3213062677117649e-09,1.0818747332032227e-09,5.09752069548581e-12
137820.0,38.28333333333333,1.3205797743951278e-09,1.081266991207515e-09,5.093676821977941e-12
137880.0,38.3,1.3198540349603785e-09,1.080659890996486e-09,5.089840717949084e-12
137940.0,38.31666666666667,1.3191290482740424e-09,1.0800534315890332e-09,5.086012362008894e-12
138000.0,38.333333333333336,1.3184048132049368e-09,1.0794476120060703e-09,5.082191732840532e-12
138060.0,38.35,1.317681328813729e-09,1.0788424314278927e-09,5.078378810223569e-12
138120.0,38.36666666666667,1.3169585935626978e-09,1.0782378885382295e-09,5.074573570657972e-12
138180.0,38.38333333333333,1.3162366065575613e-09,1.077633982554874e-09,5.070775994533154e-12
138240.0,38.4,1.3155153666850942e-09,1.0770307125140341e-09,5.066986060757642e-12
138300.0,38.416666666666664,1.3147948728122025e-09,1.076428077435631e-09,5.0632037482621665e-12
138360.0,38.43333333333333,1.3140751238143216e-09,1.0758260763467662e-09,5.059429036154186e-12
138420.0,38.45,1.313356118576933e-09,1.0752247082829424e-09,5.05566190363549e-12
138480.0,38.46666666666667,1.3126378559862691e-09,1.0746239722804117e-09,5.051902329966898e-12
138540.0,38.483333333333334,1.3119203349307363e-09,1.0740238673773307e-09,5.048150294480806e-12
138600.0,38.5,1.311203554300984e-09,1.0734243926138307e-09,5.0444057765803196e-12
138660.0,38.516666666666666,1.310487513178466e-09,1.0728255471885295e-09,5.040668756746351e-12
138720.0,38.53333333333333,1.3097722100498447e-09,1.0722273298065425e-09,5.036939212234989e-12
138780.0,38.55,1.3090576440403685e-09,1.0716297397029334e-09,5.033217124109464e-12
138840.0,38.56666666666667,1.3083438140586362e-09,1.0710327759331026e-09,5.029502471996255e-12
138900.0,38.583333333333336,1.3076307189934675e-09,1.0704364375362474e-09,5.025795235534014e-12
138960.0,38.6,1.306918357741777e-09,1.0698407235583664e-09,5.02209539453164e-12
139020.0,38.61666666666667,1.3062067292104818e-09,1.0692456330538364e-09,5.018402928890368e-12
139080.0,38.63333333333333,1.3054958323072494e-09,1.0686511650777634e-09,5.014717818567852e-12
139140.0,38.65,1.304785665941849e-09,1.0680573186871107e-09,5.011040043590396e-12
139200.0,38.666666666666664,1.304076229026248e-09,1.0674640929407652e-09,5.007369584052378e-12
139260.0,38.68333333333333,1.3033675206621578e-09,1.0668714870551879e-09,5.0037064211058666e-12
139320.0,38.7,1.3026595393601766e-09,1.0662794997564774e-09,5.000050532738856e-12
139380.0,38.71666666666667,1.30195228426451e-09,1.0656881302964576e-09,4.9964019006557865e-12
139440.0,38.733333333333334,1.3012457543051059e-09,1.0650973777492975e-09,4.992760505174231e-12
139500.0,38.75,1.3005399483921885e-09,1.0645072411730068e-09,4.98912632661271e-12
139560.0,38.766666666666666,1.2998348654436373e-09,1.0639177196320332e-09,4.9854993454534455e-12
139620.0,38.78333333333333,1.2991305043873161e-09,1.0633288121991717e-09,4.981879542269413e-12
139680.0,38.8,1.2984268641518142e-09,1.0627405179479432e-09,4.978266897687334e-12
139740.0,38.81666666666667,1.2977239436677738e-09,1.0621528359536592e-09,4.974661392399957e-12
139800.0,38.833333333333336,1.2970217418679804e-09,1.0615657652935194e-09,4.971063007165186e-12
139860.0,38.85,1.2963202578739085e-09,1.0609793052013958e-09,4.967471723779694e-12
139920.0,38.86666666666667,1.2956194902195647e-09,1.0603934544238868e-09,4.963887520934533e-12
139980.0,38.88333333333333,1.2949194380676611e-09,1.0598082122291754e-09,4.9603103809497976e-12
140040.0,38.9,1.294220100368992e-09,1.0592235777097478e-09,4.956740284806875e-12
140100.0,38.916666666666664,1.293521476054685e-09,1.0586395499419785e-09,4.953177213477002e-12
140160.0,38.93333333333333,1.2928235640631031e-09,1.0580561280083276e-09,4.949621148089388e-12
140220.0,38.95,1.2921263633425571e-09,1.057473310999578e-09,4.946072069861875e-12
140280.0,38.96666666666667,1.2914298728420807e-09,1.0568910980072156e-09,4.9425299600639134e-12
140340.0,38.983333333333334,1.2907340915126978e-09,1.0563094881244745e-09,4.938994800028372e-12
140400.0,39.0,1.2900390183075262e-09,1.0557284804464324e-09,4.935466571150616e-12
140460.0,39.016666666666666,1.2893446523673376e-09,1.0551480742239417e-09,4.931945255846017e-12
140520.0,39.03333333333333,1.2886509922490232e-09,1.0545682682236445e-09,4.928430833481512e-12
140580.0,39.05,1.287958037133355e-09,1.0539890617296805e-09,4.924923286968365e-12
140640.0,39.06666666666667,1.2872657859914975e-09,1.0534104538524245e-09,4.921422597925645e-12
140700.0,39.083333333333336,1.2865742377749905e-09,1.052832443686175e-09,4.917928747951668e-12
140760.0,39.1,1.2858833914422073e-09,1.0522550303309877e-09,4.914441718796992e-12
140820.0,39.11666666666667,1.2851932459614288e-09,1.0516782128951978e-09,4.910961492299157e-12
140880.0,39.13333333333333,1.2845038003016633e-09,1.0511019904878374e-09,4.907488050345053e-12
140940.0,39.15,1.2838150534338367e-09,1.0505263622196395e-09,4.9040213748824e-12
141000.0,39.166666666666664,1.2831270043309355e-09,1.0499513272031349e-09,4.900561447919118e-12
141060.0,39.18333333333333,1.282439652152561e-09,1.0493768847057496e-09,4.897108252464976e-12
141120.0,39.2,1.2817529954779847e-09,1.0488030335137162e-09,4.893661768536292e-12
141180.0,39.21666666666667,1.2810670335056167e-09,1.0482297729267422e-09,4.890221979612485e-12
141240.0,39.233333333333334,1.2803817652265151e-09,1.0476571020726735e-09,4.8867888679252524e-12
141300.0,39.25,1.2796971896121569e-09,1.047085020063311e-09,4.883362415675346e-12
141360.0,39.266666666666666,1.2790133056404626e-09,1.0465135260158835e-09,4.879942605210499e-12
141420.0,39.28333333333333,1.2783301122992301e-09,1.045942619055871e-09,4.876529418963715e-12
141480.0,39.3,1.2776476085769668e-09,1.0453722983094428e-09,4.8731228394151616e-12
141540.0,39.31666666666667,1.2769657934640532e-09,1.0448025629044141e-09,4.869722849103457e-12
141600.0,39.333333333333336,1.276284665952879e-09,1.0442334119703615e-09,4.866329430625133e-12
141660.0,39.35,1.2756042252214273e-09,1.0436648447908776e-09,4.8629425675610175e-12
141720.0,39.36666666666667,1.2749244698708627e-09,1.0430968601713522e-09,4.859562240551888e-12
141780.0,39.38333333333333,1.2742453991168145e-09,1.0425294574266907e-09,4.856188433623005e-12
141840.0,39.4,1.2735670119697705e-09,1.04196263570179e-09,4.8528211295948604e-12
141900.0,39.416666666666664,1.2728893074206895e-09,1.0413963941255439e-09,4.849460311247182e-12
141960.0,39.43333333333333,1.2722122844665918e-09,1.040830731831958e-09,4.84610596150179e-12
142020.0,39.45,1.271535942114334e-09,1.040265647963251e-09,4.842758063363798e-12
142080.0,39.46666666666667,1.2708602793714839e-09,1.039701141662328e-09,4.839416599883815e-12
142140.0,39.483333333333334,1.2701852952474227e-09,1.0391372120736847e-09,4.836081554168431e-12
142200.0,39.5,1.2695109887534969e-09,1.0385738583435478e-09,4.832752909379799e-12
142260.0,39.516666666666666,1.2688373590856372e-09,1.038011079771287e-09,4.82943064964765e-12
142320.0,39.53333333333333,1.2681644048664244e-09,1.0374488751810184e-09,4.826114756213242e-12
142380.0,39.55,1.267492125328298e-09,1.0368872439024855e-09,4.822805213626599e-12
